"","occasion","date","tag","species","section","length","weight","recap","mortality","fin_recap","f_occasion","w"
"259",8,"08/06/2022","ID900.226001220163","redbreast_sunfish",12,160,69.9,"n","n","n","occ8",1
"260",8,"08/06/2022","ID900.226001697845","redbreast_sunfish",13,145,54.4,"y","n","n","occ8",1
"261",8,"08/06/2022","ID900.226001167928","redbreast_sunfish",13,97,15.5,"y","n","n","occ8",1
"262",8,"08/06/2022","ID900.226001220150","redbreast_sunfish",13,135,42,"n","n","n","occ8",1
"263",8,"08/06/2022","ID900.226001220191","redbreast_sunfish",13,67,5,"n","n","n","occ8",1
"264",8,"08/06/2022","ID900.226001697046","redbreast_sunfish",14,107,21.8,"n","n","n","occ8",1
"265",8,"08/06/2022","ID900.226001697090","redbreast_sunfish",14,82,10.1,"n","n","n","occ8",1
"266",8,"08/06/2022","ID900.226001698912","redbreast_sunfish",20,122,30.3,"y","n","n","occ8",1
"267",8,"08/06/2022","ID900.226001697031","redbreast_sunfish",20,92,13.3,"n","n","n","occ8",1
"268",8,"08/07/2022","ID900.226001698692","redbreast_sunfish",32,85,9.7,"n","n","n","occ8",1
"269",8,"08/07/2022","ID900.226001698693","redbreast_sunfish",35,70,5.6,"n","n","n","occ8",1
"270",8,"08/07/2022","ID900.226001698683","redbreast_sunfish",35,70,5.5,"n","n","n","occ8",1
"271",8,"08/07/2022","ID900.226001698614","redbreast_sunfish",36,117,30.9,"n","n","n","occ8",0.649233258839414
"272",8,"08/07/2022","ID900.226001698667","redbreast_sunfish",37,72,6.4,"n","n","n","occ8",1
"273",8,"08/07/2022","ID900.226001698621","redbreast_sunfish",37,61,3.8,"n","n","n","occ8",1
"274",8,"08/07/2022","ID900.226001698653","redbreast_sunfish",37,110,22.7,"n","n","n","occ8",1
"275",8,"08/07/2022","ID900.226001698669","redbreast_sunfish",37,70,5.4,"n","n","n","occ8",1
"276",8,"08/07/2022","ID900.226001698091","redbreast_sunfish",37,91,12.5,"n","n","n","occ8",1
"277",8,"08/07/2022","ID900.226001698009","redbreast_sunfish",37,72,5.6,"n","n","n","occ8",0.655774848845562
"278",8,"08/07/2022","ID900.226001698002","redbreast_sunfish",39,85,10.2,"n","n","n","occ8",1
"279",8,"08/07/2022","ID900.226001698059","redbreast_sunfish",42,117,29.2,"n","n","n","occ8",1
"280",8,"08/07/2022","ID900.226001698018","redbreast_sunfish",42,71,6.2,"n","n","n","occ8",1
"281",9,"12/07/2022","ID900.226001220103","redbreast_sunfish",1,114,20.4,"y","n","n","occ9",0.653183263643716
"282",9,"12/07/2022","ID900.226001697829","redbreast_sunfish",4,105,18.6,"y","n","n","occ9",1
"283",9,"12/07/2022","ID900.226001698829","redbreast_sunfish",12,84,9.4,"n","n","n","occ9",1
"284",9,"12/07/2022","ID900.226001698827","redbreast_sunfish",12,80,8.2,"n","n","n","occ9",1
"285",9,"12/07/2022","ID900.226001698838","redbreast_sunfish",13,110,20.5,"n","n","n","occ9",1
"286",9,"12/07/2022","ID900.226001698894","redbreast_sunfish",13,89,10.8,"n","n","n","occ9",1
"287",9,"12/08/2022","ID900.226001697167","redbreast_sunfish",42,115,25.8,"n","n","n","occ9",1
"288",10,"02/16/2023","ID900.226001697171","redbreast_sunfish",10,95,11.7,"n","n","n","occ10",1
"289",10,"02/16/2023","ID900.226001697126","redbreast_sunfish",10,76,5.8,"n","n","n","occ10",0.71213105890946
"290",10,"02/16/2023","ID900.226001697129","redbreast_sunfish",12,70,6,"n","n","n","occ10",0.524132990991875
"291",10,"02/16/2023","ID900.226001341397","redbreast_sunfish",20,70,5.1,"n","n","n","occ10",1
"292",10,"02/18/2023","ID900.226001697167","redbreast_sunfish",34,115,25.9,"y","n","y","occ10",0.596621179392597
"293",11,"05/11/2023","ID900.226001698785","redbreast_sunfish",2,83,10.6,"n","n","n","occ11",1
"294",11,"05/11/2023","ID900.226001698736","redbreast_sunfish",5,115,30.5,"n","n","n","occ11",1
"295",11,"05/11/2023","ID900.226001698791","redbreast_sunfish",6,107,24.7,"n","n","n","occ11",1
"296",11,"05/11/2023","ID900.226001698760","redbreast_sunfish",10,85,12.7,"n","n","n","occ11",1
"297",11,"05/11/2023","ID900.226001698777","redbreast_sunfish",12,96,17.5,"n","n","n","occ11",1
"298",11,"05/12/2023","ID900.226001697644","redbreast_sunfish",35,85,11.9,"n","n","n","occ11",1
"299",11,"05/12/2023","ID900.226001341358","redbreast_sunfish",35,104,24.2,"n","n","n","occ11",1
"300",11,"05/12/2023","ID900.226001697619","redbreast_sunfish",35,95,15.5,"n","n","n","occ11",0.794496274145106
"301",11,"05/12/2023","ID900.226001697625","redbreast_sunfish",35,81,11.4,"n","n","n","occ11",1
"302",11,"05/12/2023","ID900.226001697680","redbreast_sunfish",35,78,10.2,"n","n","n","occ11",1
"303",11,"05/12/2023","ID900.226001697663","redbreast_sunfish",35,85,12.3,"n","n","n","occ11",1
"304",12,"09/08/2023","ID900.226001697939","redbreast_sunfish",10,94,14.5,"y","n","n","occ12",1
"305",12,"09/08/2023","ID900.226001376631","redbreast_sunfish",13,95,15.5,"n","n","n","occ12",1
"306",12,"09/08/2023","ID900.226001376666","redbreast_sunfish",13,140,48.3,"n","n","n","occ12",1
"307",12,"09/08/2023","ID900.226001376676","redbreast_sunfish",13,105,20.3,"n","n","n","occ12",1
"308",12,"09/08/2023","ID900.226001698080","redbreast_sunfish",20,121,29.8,"n","n","n","occ12",1
"309",12,"09/09/2023","ID900.226001698091","redbreast_sunfish",37,130,40.2,"y","n","n","occ12",1
"310",12,"09/09/2023","ID900.226001697663","redbreast_sunfish",37,103,18.9,"y","n","n","occ12",1
"311",12,"09/09/2023","ID900.226001376586","redbreast_sunfish",37,63,4.4,"n","n","n","occ12",1
"312",13,"11/11/2023","ID900.226001376574","redbreast_sunfish",2,122,28.9,"n","n","n","occ13",1
"313",13,"11/11/2023","ID900.226001376635","redbreast_sunfish",13,122,29.2,"n","n","n","occ13",1
"314",13,"11/12/2023","ID900.226001698080","redbreast_sunfish",35,119,28.3,"y","n","n","occ13",1
"315",13,"11/12/2023","ID900.226001697773","redbreast_sunfish",35,143,45.9,"n","n","n","occ13",1
"316",13,"11/12/2023","ID900.226001697757","redbreast_sunfish",35,62,4.5,"n","n","n","occ13",0.665023611942812
"317",1,"10/31/2020","ID900.226001167959","creek_chub",1,122,18.5,"n","n","n","occ1",1
"318",1,"10/31/2020","ID900.226001167956","creek_chub",2,118,15.8,"n","n","n","occ1",1
"319",1,"10/31/2020","ID900.226001167922","creek_chub",2,105,11,"n","n","n","occ1",1
"320",1,"10/31/2020","ID900.226001167904","creek_chub",2,107,12.5,"n","n","n","occ1",1
"321",1,"10/31/2020","ID900.226001167958","creek_chub",2,108,13.1,"n","n","n","occ1",1
"322",1,"10/31/2020","ID900.226001167957","creek_chub",2,124,20.9,"n","n","n","occ1",1
"323",1,"10/31/2020","ID900.226001167987","creek_chub",2,94,8.3,"n","n","n","occ1",1
"324",1,"10/31/2020","ID900.226001167918","creek_chub",2,101,10.1,"n","n","n","occ1",1
"325",1,"10/31/2020","ID900.226001167913","creek_chub",4,154,40.8,"n","n","n","occ1",1
"326",1,"10/31/2020","ID900.226001167906","creek_chub",5,103,10.5,"n","n","n","occ1",1
"327",1,"10/31/2020","ID900.226001167919","creek_chub",5,95,8.3,"n","n","n","occ1",1
"328",1,"10/31/2020","ID900.226001167933","creek_chub",5,111,13.4,"n","n","n","occ1",1
"329",1,"10/31/2020","ID900.226001167940","creek_chub",6,180,62.3,"n","n","n","occ1",1
"330",1,"10/31/2020","ID900.226001167925","creek_chub",6,127,23.1,"n","n","n","occ1",1
"331",1,"10/31/2020","ID900.226001167944","creek_chub",6,99,8.8,"n","n","n","occ1",0.678618094902162
"332",1,"10/31/2020","ID900.226001167917","creek_chub",8,104,12.1,"n","n","n","occ1",1
"333",1,"10/31/2020","ID900.226001167937","creek_chub",8,104,12.2,"n","n","n","occ1",1
"334",1,"10/31/2020","ID900.226001167939","creek_chub",8,110,14.7,"n","n","n","occ1",1
"335",1,"10/31/2020","ID900.226001167994","creek_chub",9,95,8.8,"n","n","n","occ1",1
"336",1,"10/31/2020","ID900.226001167975","creek_chub",9,126,23.1,"n","n","n","occ1",0.908045899943254
"337",1,"11/04/2020","ID900.226001167944","creek_chub",11,95,9,"y","n","n","occ1",1
"338",1,"11/04/2020","ID900.226001167910","creek_chub",11,140,30.7,"n","n","n","occ1",1
"339",1,"11/04/2020","ID900.226001167903","creek_chub",11,105,13.1,"n","n","n","occ1",1
"340",1,"11/04/2020","ID900.226001167982","creek_chub",11,120,19.4,"n","n","n","occ1",1
"341",1,"11/04/2020","ID900.226001167800","creek_chub",12,93,9.6,"n","n","n","occ1",0.642112897220827
"342",1,"11/04/2020","ID900.226001167886","creek_chub",13,104,12.6,"n","n","n","occ1",1
"343",1,"11/04/2020","ID900.226001167860","creek_chub",13,112,16.2,"n","n","n","occ1",0.891481357169078
"344",1,"11/04/2020","ID900.226001167964","creek_chub",13,96,9.7,"n","n","n","occ1",1
"345",1,"11/04/2020","ID900.226001167931","creek_chub",13,115,17.7,"n","n","n","occ1",0.823041254360527
"346",1,"11/04/2020","ID900.226001167835","creek_chub",15,91,7.2,"n","n","n","occ1",1
"347",1,"11/04/2020","ID900.226001167890","creek_chub",19,112,14.5,"n","n","n","occ1",1
"348",1,"11/04/2020","ID900.226001167892","creek_chub",19,90,7.6,"n","n","n","occ1",1
"349",1,"11/04/2020","ID900.226001167869","creek_chub",19,105,11.5,"n","n","n","occ1",1
"350",1,"11/04/2020","ID900.226001167842","creek_chub",19,117,16.9,"n","n","n","occ1",1
"351",1,"11/04/2020","ID900.226001167877","creek_chub",20,102,11.7,"n","n","n","occ1",1
"352",1,"11/04/2020","ID900.226001167817","creek_chub",20,96,10.2,"n","n","n","occ1",0.856338803377224
"353",1,"11/04/2020","ID900.226001167867","creek_chub",20,112,13.5,"n","n","n","occ1",1
"354",1,"11/04/2020","ID900.226001167854","creek_chub",20,107,13.5,"n","n","n","occ1",1
"355",1,"11/04/2020","ID900.226001167843","creek_chub",20,96,10,"n","n","n","occ1",1
"356",1,"11/04/2020","ID900.226001167879","creek_chub",20,97,8.9,"n","n","n","occ1",1
"357",1,"11/04/2020","ID900.226001167807","creek_chub",20,99,11.2,"n","n","n","occ1",0.853620681355252
"358",1,"11/04/2020","ID900.226001167822","creek_chub",20,117,16.7,"n","n","n","occ1",1
"359",1,"11/04/2020","ID900.226001167803","creek_chub",20,117,16,"n","n","n","occ1",1
"360",1,"11/04/2020","ID900.226001167811","creek_chub",20,92,8.6,"n","n","n","occ1",1
"361",1,"11/04/2020","ID900.226001167802","creek_chub",20,104,11.8,"n","n","n","occ1",1
"362",1,"11/04/2020","ID900.226001167864","creek_chub",20,131,26.9,"n","n","n","occ1",0.67610797888117
"363",1,"11/04/2020","ID900.226001167846","creek_chub",20,96,8.7,"n","n","n","occ1",1
"364",1,"11/04/2020","ID900.226001167804","creek_chub",20,98,9.8,"n","n","n","occ1",1
"365",1,"11/07/2020","ID900.226001167711","creek_chub",22,88,6.5,"n","n","n","occ1",1
"366",1,"11/07/2020","ID900.226001167756","creek_chub",22,88,7.3,"n","n","n","occ1",1
"367",1,"11/07/2020","ID900.226001167739","creek_chub",23,98,9.5,"n","n","n","occ1",1
"368",1,"11/07/2020","ID900.226001167890","creek_chub",24,112,14.6,"y","n","n","occ1",1
"369",1,"11/07/2020","ID900.226001167714","creek_chub",24,149,35.1,"n","n","n","occ1",1
"370",1,"11/07/2020","ID900.226001167753","creek_chub",24,88,6,"n","n","n","occ1",0.567505236913184
"371",1,"11/07/2020","ID900.226001167727","creek_chub",24,92,8.1,"n","n","n","occ1",1
"372",1,"11/07/2020","ID900.226001167781","creek_chub",24,91,7.3,"n","n","n","occ1",1
"373",1,"11/07/2020","ID900.226001167726","creek_chub",24,92,7.8,"n","n","n","occ1",1
"374",1,"11/07/2020","ID900.226001167732","creek_chub",24,103,11.8,"n","n","n","occ1",1
"375",1,"11/07/2020","ID900.226001167795","creek_chub",24,91,7.7,"n","n","n","occ1",1
"376",1,"11/07/2020","ID900.226001167721","creek_chub",24,89,6.5,"n","n","n","occ1",0.79396394047559
"377",1,"11/07/2020","ID900.226001167722","creek_chub",25,94,8.2,"n","n","n","occ1",1
"378",1,"11/07/2020","ID900.226001167704","creek_chub",25,114,14.7,"n","n","n","occ1",1
"379",1,"11/07/2020","ID900.226001167868","creek_chub",26,85,6.4,"n","n","n","occ1",1
"380",1,"11/07/2020","ID900.226001167887","creek_chub",26,95,8.5,"n","n","n","occ1",1
"381",1,"11/07/2020","ID900.226001167873","creek_chub",26,95,8.5,"n","n","n","occ1",1
"382",1,"11/07/2020","ID900.226001167810","creek_chub",26,96,8.3,"n","n","n","occ1",0.914834256911176
"383",1,"11/07/2020","ID900.226001167895","creek_chub",26,72,3.3,"n","n","n","occ1",0.604619872945925
"384",1,"11/07/2020","ID900.226001167888","creek_chub",28,90,8.1,"n","n","n","occ1",1
"385",1,"11/07/2020","ID900.226001167882","creek_chub",29,84,6.1,"n","n","n","occ1",1
"386",1,"11/07/2020","ID900.226001167850","creek_chub",29,98,9.8,"n","n","n","occ1",1
"387",1,"11/07/2020","ID900.226001167893","creek_chub",29,106,13.4,"n","n","n","occ1",1
"388",1,"11/07/2020","ID900.226001167821","creek_chub",29,81,5.2,"n","n","n","occ1",1
"389",1,"11/07/2020","ID900.226001167822","creek_chub",31,116,15.9,"y","n","n","occ1",1
"390",1,"11/07/2020","ID900.226001167816","creek_chub",31,146,35.3,"n","n","n","occ1",1
"391",1,"11/07/2020","ID900.226001167885","creek_chub",31,108,12.3,"n","n","n","occ1",1
"392",1,"11/07/2020","ID900.226001167894","creek_chub",31,97,9.3,"n","n","n","occ1",1
"393",1,"11/07/2020","ID900.226001167839","creek_chub",32,90,6.8,"n","n","n","occ1",0.880482065678336
"394",1,"11/07/2020","ID900.226001167815","creek_chub",32,87,6.1,"n","n","n","occ1",0.832498649741754
"395",1,"11/07/2020","ID900.226001167824","creek_chub",32,93,8.5,"n","n","n","occ1",1
"396",1,"11/08/2020","ID900.226001167816","creek_chub",35,148,35.9,"y","n","n","occ1",1
"397",1,"11/08/2020","ID900.226001167733","creek_chub",35,160,50.8,"n","n","n","occ1",0.552487853344629
"398",1,"11/08/2020","ID900.226001167883","creek_chub",36,93,9,"n","n","n","occ1",1
"399",1,"11/08/2020","ID900.226001167789","creek_chub",39,109,13,"n","n","n","occ1",1
"400",1,"11/08/2020","ID900.226001167741","creek_chub",39,113,14.1,"n","n","n","occ1",1
"401",1,"11/08/2020","ID900.226001167788","creek_chub",39,102,11.2,"n","n","n","occ1",1
"402",1,"11/08/2020","ID900.226001167742","creek_chub",39,89,7.2,"n","n","n","occ1",1
"403",1,"11/08/2020","ID900.226001167779","creek_chub",39,96,9.3,"n","n","n","occ1",1
"404",1,"11/08/2020","ID900.226001167744","creek_chub",39,71,3.1,"n","n","n","occ1",0.533303692882697
"405",1,"11/08/2020","ID900.226001167776","creek_chub",39,84,6,"n","n","n","occ1",1
"406",1,"11/08/2020","ID900.226001167822","creek_chub",42,111,13.7,"y","n","n","occ1",1
"407",1,"11/08/2020","ID900.226001167711","creek_chub",42,86,6.2,"y","n","n","occ1",1
"408",1,"11/08/2020","ID900.226001167759","creek_chub",42,113,15.3,"n","n","n","occ1",1
"409",1,"11/08/2020","ID900.226001167717","creek_chub",42,87,7,"n","n","n","occ1",1
"410",1,"11/08/2020","ID900.226001167750","creek_chub",42,97,9.6,"n","n","n","occ1",1
"411",1,"11/08/2020","ID900.226001167790","creek_chub",42,89,7.5,"n","n","n","occ1",1
"412",1,"11/08/2020","ID900.226001167754","creek_chub",42,106,13.6,"n","n","n","occ1",0.969206575705946
"413",1,"11/08/2020","ID900.226001167748","creek_chub",42,97,10.8,"n","n","n","occ1",0.689428295791984
"414",1,"11/08/2020","ID900.226001167762","creek_chub",42,94,7.9,"n","n","n","occ1",1
"415",1,"11/08/2020","ID900.226001167782","creek_chub",42,71,4.7,"n","n","n","occ1",0.37183851401198
"416",1,"11/08/2020","ID900.226001167710","creek_chub",42,90,7.5,"n","n","n","occ1",1
"417",1,"11/08/2020","ID900.226001167702","creek_chub",42,98,9.1,"n","n","n","occ1",1
"418",1,"11/08/2020","ID900.226001167712","creek_chub",42,107,13.3,"n","n","n","occ1",1
"419",1,"11/08/2020","ID900.226001167747","creek_chub",42,80,5.2,"n","n","n","occ1",1
"420",1,"11/08/2020","ID900.226001167791","creek_chub",42,86,6.6,"n","n","n","occ1",1
"421",1,"11/08/2020","ID900.226001167771","creek_chub",42,90,7.1,"n","n","n","occ1",1
"422",1,"11/08/2020","ID900.226001167731","creek_chub",43,99,10.5,"n","n","n","occ1",1
"423",1,"11/08/2020","ID900.226001167761","creek_chub",43,94,8.9,"n","n","n","occ1",1
"424",1,"11/08/2020","ID900.226001167797","creek_chub",43,74,3.8,"n","n","n","occ1",0.983637762439839
"425",2,"02/06/2021","ID900.226001698432","creek_chub",1,103,11.7,"n","n","n","occ2",1
"426",2,"02/06/2021","ID900.226001698401","creek_chub",3,61,2,"n","n","n","occ2",0.61117576759903
"427",2,"02/06/2021","ID900.226001167879","creek_chub",5,100,9.3,"y","n","n","occ2",0.834864598774502
"428",2,"02/06/2021","ID900.226001698485","creek_chub",5,101,10.7,"n","n","n","occ2",1
"429",2,"02/06/2021","ID900.226001698445","creek_chub",5,93,7.4,"n","n","n","occ2",0.772832710200425
"430",2,"02/06/2021","ID900.226001698425","creek_chub",5,87,6.6,"n","n","n","occ2",1
"431",2,"02/06/2021","ID900.226001698440","creek_chub",5,75,3.8,"n","n","n","occ2",0.685403680688253
"432",2,"02/06/2021","ID900.226001698415","creek_chub",6,171,53.7,"n","n","n","occ2",1
"433",2,"02/06/2021","ID900.226001167733","creek_chub",7,167,50.8,"y","n","n","occ2",1
"434",2,"02/06/2021","ID900.226001698473","creek_chub",8,91,7.8,"n","n","n","occ2",1
"435",2,"02/06/2021","ID900.226001167735","creek_chub",10,110,14.4,"n","n","n","occ2",1
"436",2,"02/06/2021","ID900.226001698497","creek_chub",13,131,26.8,"n","n","n","occ2",0.693631500009442
"437",2,"02/06/2021","ID900.226001698483","creek_chub",15,97,10.2,"n","n","n","occ2",1
"438",2,"02/06/2021","ID900.226001698417","creek_chub",16,144,33.5,"n","n","n","occ2",1
"439",2,"02/06/2021","ID900.226001698478","creek_chub",17,94,8.5,"n","n","n","occ2",1
"440",2,"02/06/2021","ID900.226001698455","creek_chub",20,97,9.4,"n","n","n","occ2",1
"441",2,"02/06/2021","ID900.226001167802","creek_chub",20,107,12.8,"y","n","n","occ2",1
"442",2,"02/06/2021","ID900.226001698404","creek_chub",20,68,2.8,"n","n","n","occ2",0.643493374705689
"443",2,"02/06/2021","ID900.226001698407","creek_chub",20,95,8.4,"n","n","n","occ2",1
"444",2,"02/06/2021","ID900.226001698470","creek_chub",20,87,6,"n","n","n","occ2",0.72515621697867
"445",2,"02/06/2021","ID900.226001167804","creek_chub",22,100,10.8,"y","n","n","occ2",1
"446",2,"02/06/2021","ID900.226001698484","creek_chub",22,120,18.8,"n","n","n","occ2",1
"447",2,"02/06/2021","ID900.226001698429","creek_chub",22,87,6.4,"n","n","n","occ2",1
"448",2,"02/06/2021","ID900.226001167726","creek_chub",23,94,8.9,"y","n","n","occ2",1
"449",2,"02/06/2021","ID900.226001167722","creek_chub",23,95,9,"y","n","n","occ2",1
"450",2,"02/06/2021","ID900.226001167753","creek_chub",23,88,6.9,"y","n","n","occ2",1
"451",2,"02/06/2021","ID900.226001698469","creek_chub",23,90,7.5,"n","n","n","occ2",1
"452",2,"02/06/2021","ID900.226001698456","creek_chub",24,60,2.4,"n","n","n","occ2",1
"453",2,"02/06/2021","ID900.226001167873","creek_chub",26,94,9.7,"y","n","n","occ2",0.758001412280219
"454",2,"02/06/2021","ID900.226001167893","creek_chub",26,111,14.8,"y","n","n","occ2",1
"455",2,"02/06/2021","ID900.226001167887","creek_chub",26,95,9.9,"y","n","n","occ2",0.839193416500693
"456",2,"02/06/2021","ID900.226001698480","creek_chub",26,94,8.5,"n","n","n","occ2",1
"457",2,"02/21/2021","ID900.226001698582","creek_chub",29,63,2.1,"n","n","n","occ2",0.460278301979203
"458",2,"02/21/2021","ID900.226001167815","creek_chub",30,89,6.8,"y","n","n","occ2",1
"459",2,"02/21/2021","ID900.226001167821","creek_chub",30,83,6,"y","n","n","occ2",1
"460",2,"02/21/2021","ID900.226001698537","creek_chub",30,81,5.2,"n","n","n","occ2",1
"461",2,"02/21/2021","ID900.226001698587","creek_chub",31,102,12.4,"n","n","n","occ2",0.76937568763923
"462",2,"02/21/2021","ID900.226001698515","creek_chub",31,84,5.2,"n","n","n","occ2",0.560855402775105
"463",2,"02/21/2021","ID900.226001698524","creek_chub",34,138,32.5,"n","n","n","occ2",0.547137650323347
"464",2,"02/21/2021","ID900.226001167867","creek_chub",35,114,15.9,"y","n","n","occ2",1
"465",2,"02/21/2021","ID900.226001698592","creek_chub",35,106,12,"n","n","n","occ2",1
"466",2,"02/21/2021","ID900.226001698560","creek_chub",35,169,59.9,"n","n","n","occ2",0.554597875345537
"467",2,"02/21/2021","ID900.226001167839","creek_chub",38,91,8.1,"y","n","n","occ2",1
"468",2,"02/21/2021","ID900.226001698574","creek_chub",38,104,11.9,"n","n","n","occ2",1
"469",2,"02/21/2021","ID900.226001698502","creek_chub",38,122,21.3,"n","n","n","occ2",0.777300941120544
"470",2,"02/21/2021","ID900.226001698512","creek_chub",38,110,14.3,"n","n","n","occ2",1
"471",2,"02/21/2021","ID900.226001167742","creek_chub",39,91,7.6,"y","n","n","occ2",1
"472",2,"02/21/2021","ID900.226001698528","creek_chub",42,89,6,"n","n","n","occ2",0.468619461148493
"473",2,"02/21/2021","ID900.226001698449","creek_chub",42,90,7.3,"n","n","n","occ2",1
"474",2,"02/21/2021","ID900.226001698486","creek_chub",42,98,8.9,"n","n","n","occ2",0.991122283374825
"475",2,"02/21/2021","ID900.226001698433","creek_chub",42,68,3.3,"n","n","n","occ2",1
"476",3,"05/15/2021","ID900.226001167959","creek_chub",2,130,25.5,"y","n","n","occ3",1
"477",3,"05/15/2021","ID900.226001167987","creek_chub",2,97,10.3,"y","n","n","occ3",1
"478",3,"05/15/2021","ID900.226001167957","creek_chub",2,132,27.1,"y","n","n","occ3",1
